TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,DaysBetweenTransaction,Cluster
144.1,Debit,Chicago,Branch,57.0,Doctor,30.0,1.0,11523.64,485.0,0
72.49999999999997,Debit,Fort Worth,ATM,40.0,Doctor,30.0,1.0,12723.62,573.0,0
74.11000000000001,Credit,Virginia Beach,Online,69.0,Retired,71.0,4.0,3920.11,422.0,0
22.149999999999977,Debit,Denver,Branch,44.0,Doctor,73.0,1.0,7451.83,550.0,0
777.92,Debit,Austin,Branch,62.0,Doctor,97.0,1.0,7061.58,510.0,0
790.07,Debit,Miami,Online,28.0,Student,197.0,1.0,985.7700000000004,527.0,1
406.33,Credit,Miami,Branch,59.0,Engineer,103.0,1.0,4298.34,398.0,0
767.41,Debit,Fort Worth,ATM,56.0,Doctor,27.0,1.0,12799.34,423.0,0
4.579999999999984,Credit,Atlanta,Online,21.0,Student,135.0,1.0,811.2399999999998,381.0,1
447.83,Credit,Atlanta,Branch,53.0,Doctor,88.0,1.0,13273.08,446.0,0
49.670000000000016,Debit,Atlanta,Online,21.0,Student,146.0,1.0,842.9400000000005,622.0,1
77.82999999999998,Credit,Kansas City,Branch,49.0,Engineer,146.0,1.0,2471.53,312.0,0
702.87,Debit,Washington,ATM,19.0,Student,184.0,1.0,1237.5,515.0,1
133.56,Debit,Atlanta,Online,25.0,Student,177.0,1.0,783.8299999999999,649.0,1
868.05,Credit,San Diego,Online,49.0,Engineer,119.0,1.0,3931.03,661.0,0
52.870000000000005,Debit,Indianapolis,Branch,24.0,Student,70.0,1.0,960.96,583.0,1
179.0,Debit,Houston,ATM,78.0,Retired,121.0,1.0,7310.88,424.0,0
1168.26,Credit,Philadelphia,Online,73.0,Retired,37.0,1.0,1385.7399999999998,510.0,0
384.11,Debit,Fort Worth,ATM,58.0,Retired,12.0,1.0,7902.52,538.0,0
227.61,Debit,Houston,Online,71.0,Retired,61.0,1.0,4405.28,454.0,0
40.829999999999984,Debit,Indianapolis,ATM,48.0,Engineer,24.0,1.0,3944.12,445.0,0
19.75999999999999,Debit,Nashville,ATM,20.0,Student,240.0,1.0,1523.04,583.0,1
484.24,Debit,Raleigh,Branch,67.0,Doctor,77.0,1.0,8042.3,524.0,0
494.6600000000001,Debit,Houston,Online,33.0,Doctor,110.0,1.0,5531.93,503.0,0
301.47,Debit,Chicago,Branch,21.0,Student,291.0,1.0,560.7299999999996,647.0,1
199.09,Debit,Detroit,Online,70.0,Doctor,89.0,1.0,1658.52,534.0,0
38.94999999999999,Debit,Los Angeles,Online,27.0,Engineer,50.0,1.0,731.5200000000004,382.0,1
515.94,Debit,San Francisco,ATM,29.0,Engineer,37.0,1.0,1389.8900000000003,317.0,1
41.93000000000001,Debit,Fresno,ATM,48.0,Engineer,136.0,1.0,5081.26,629.0,0
137.84000000000003,Debit,Omaha,ATM,27.0,Student,83.0,1.0,1000.3500000000004,356.0,1
95.35,Debit,Chicago,Online,21.0,Student,131.0,1.0,1639.9,466.0,1
93.13999999999999,Debit,Memphis,Online,67.0,Retired,151.0,1.0,5473.82,671.0,0
1427.71,Debit,New York,Branch,64.0,Doctor,159.0,1.0,1729.2600000000002,649.0,0
79.32999999999998,Credit,Las Vegas,Online,51.0,Doctor,109.0,1.0,14798.1,333.0,0
76.88999999999999,Debit,Chicago,ATM,55.0,Doctor,132.0,1.0,7374.26,543.0,0
233.71,Debit,Jacksonville,Online,19.0,Student,297.0,1.0,1231.98,601.0,1
14.920000000000016,Debit,Las Vegas,Branch,26.0,Engineer,120.0,1.0,6611.26,531.0,0
242.17,Debit,Jacksonville,ATM,60.0,Doctor,147.0,1.0,883.7200000000003,514.0,0
122.98000000000002,Debit,Jacksonville,Online,79.0,Retired,228.0,1.0,5055.99,468.0,0
129.35,Debit,Las Vegas,ATM,52.0,Engineer,130.0,1.0,7166.88,433.0,0
138.33,Debit,Dallas,Online,21.0,Student,69.0,1.0,232.5600000000004,485.0,1
39.31,Debit,Portland,Online,25.0,Student,178.0,1.0,1236.38,370.0,1
91.85,Debit,Seattle,Online,21.0,Student,148.0,1.0,802.0900000000001,384.0,1
277.7,Debit,Nashville,Branch,58.0,Engineer,107.0,1.0,1423.1999999999998,500.0,0
114.03,Debit,Portland,ATM,51.0,Doctor,172.0,1.0,13388.56,345.0,0
302.63,Credit,San Jose,Branch,27.0,Engineer,10.0,1.0,2801.28,614.0,0
31.189999999999998,Debit,Charlotte,ATM,52.0,Engineer,74.0,1.0,5545.96,558.0,0
112.90999999999997,Credit,Tucson,Online,27.0,Engineer,135.0,1.0,4764.48,354.0,0
742.26,Debit,San Diego,Online,27.0,Engineer,36.0,1.0,7868.19,502.0,0
256.8,Debit,Charlotte,ATM,26.0,Student,80.0,1.0,1128.3800000000006,618.0,1
378.68,Debit,Fort Worth,ATM,60.0,Doctor,239.0,1.0,7627.04,667.0,0
571.93,Debit,Washington,Online,52.0,Retired,119.0,1.0,4026.03,410.0,0
26.310000000000002,Credit,Austin,Online,77.0,Retired,163.0,1.0,7095.76,450.0,0
205.58,Debit,Portland,Online,20.0,Student,159.0,1.0,1501.9499999999998,445.0,1
533.61,Debit,Mesa,Online,48.0,Engineer,115.0,1.0,3656.93,319.0,0
428.62,Debit,Raleigh,Branch,55.0,Retired,72.0,1.0,3473.24,517.0,0
361.22,Debit,Raleigh,ATM,64.0,Retired,167.0,1.0,7061.73,566.0,0
837.29,Debit,Phoenix,Branch,25.0,Student,216.0,1.0,6012.67,342.0,1
117.25,Credit,Atlanta,Online,31.0,Doctor,73.0,1.0,13694.68,580.0,0
135.27,Debit,Atlanta,ATM,48.0,Doctor,131.0,1.0,9410.51,451.0,0
185.1,Debit,Albuquerque,Branch,53.0,Retired,23.0,1.0,6115.63,453.0,0
113.54000000000002,Debit,Columbus,Online,38.0,Engineer,273.0,1.0,5581.21,408.0,0
354.96,Debit,Fort Worth,Online,69.0,Doctor,96.0,1.0,6712.94,340.0,0
224.22000000000003,Debit,Fresno,Branch,53.0,Doctor,37.0,1.0,8400.87,650.0,0
737.1,Debit,Washington,ATM,60.0,Retired,92.0,1.0,4644.19,473.0,0
223.22,Debit,Fort Worth,ATM,27.0,Student,96.0,1.0,1734.2200000000003,475.0,1
557.26,Debit,San Jose,ATM,69.0,Doctor,53.0,1.0,5237.12,396.0,0
1496.57,Debit,Memphis,Online,33.0,Engineer,95.0,1.0,969.0599999999995,615.0,1
27.439999999999998,Debit,Boston,ATM,62.0,Retired,164.0,1.0,5950.48,363.0,0
310.09,Debit,Detroit,Branch,36.0,Doctor,166.0,1.0,9962.5,345.0,0
80.38,Debit,Kansas City,Online,52.0,Doctor,116.0,1.0,9662.88,608.0,0
26.100000000000023,Credit,Detroit,Branch,66.0,Doctor,115.0,1.0,5243.0,338.0,0
845.1400000000001,Credit,Oklahoma City,Branch,73.0,Retired,183.0,1.0,1702.65,664.0,0
59.72999999999999,Debit,Fresno,ATM,27.0,Student,56.0,1.0,800.9300000000003,531.0,1
758.77,Debit,San Antonio,ATM,60.0,Engineer,114.0,1.0,7231.47,499.0,0
301.51,Debit,Charlotte,ATM,22.0,Student,284.0,1.0,1052.31,618.0,1
418.03,Debit,Austin,Online,58.0,Doctor,161.0,1.0,10721.29,426.0,0
118.06,Credit,Las Vegas,Branch,32.0,Doctor,31.0,1.0,13560.63,529.0,0
483.92,Debit,New York,ATM,70.0,Retired,115.0,1.0,3138.0,384.0,0
78.93,Debit,Mesa,ATM,38.0,Doctor,145.0,1.0,9916.24,625.0,0
36.629999999999995,Debit,Miami,ATM,75.0,Retired,261.0,1.0,7941.73,549.0,0
87.85000000000002,Debit,Chicago,Branch,49.0,Engineer,63.0,1.0,3753.24,326.0,0
1001.8300000000002,Debit,Philadelphia,Online,31.0,Doctor,55.0,1.0,9733.83,475.0,0
705.34,Debit,Washington,Online,59.0,Doctor,124.0,1.0,5003.22,418.0,0
146.54999999999998,Debit,Virginia Beach,Online,54.0,Retired,124.0,5.0,4087.44,458.0,0
116.88999999999999,Debit,Columbus,Online,71.0,Retired,226.0,1.0,4880.31,349.0,0
106.41,Debit,Los Angeles,Branch,57.0,Retired,87.0,1.0,1310.38,657.0,0
1087.9,Debit,Boston,ATM,78.0,Retired,103.0,1.0,2513.51,587.0,0
584.41,Debit,Las Vegas,ATM,23.0,Student,41.0,1.0,4475.22,671.0,1
584.98,Credit,Chicago,Branch,55.0,Retired,121.0,1.0,6521.05,510.0,0
79.20999999999998,Debit,Chicago,Branch,56.0,Retired,140.0,1.0,1615.04,345.0,0
173.13,Credit,Atlanta,Online,20.0,Student,288.0,1.0,1490.3400000000001,395.0,1
335.7,Debit,El Paso,ATM,80.0,Retired,57.0,1.0,6601.44,643.0,0
1225.5,Credit,Las Vegas,Online,50.0,Doctor,109.0,1.0,8611.17,342.0,0
422.81,Debit,Los Angeles,Branch,28.0,Student,193.0,1.0,1929.2799999999997,349.0,1
135.43,Debit,San Jose,ATM,57.0,Retired,92.0,1.0,5315.83,394.0,0
584.88,Debit,Philadelphia,ATM,26.0,Student,121.0,1.0,548.4499999999998,320.0,1
308.94,Debit,Los Angeles,Online,25.0,Student,167.0,1.0,1931.6599999999999,580.0,1
295.93,Debit,Boston,Branch,36.0,Doctor,117.0,1.0,1050.63,622.0,0
1512.9900000000002,Debit,Philadelphia,Online,19.0,Student,50.0,1.0,9963.39,453.0,1
77.44,Debit,Washington,Branch,58.0,Retired,268.0,1.0,1950.63,496.0,0
92.5,Credit,Seattle,Online,40.0,Engineer,70.0,1.0,6295.45,405.0,0
97.74000000000001,Credit,Los Angeles,Online,41.0,Engineer,137.0,1.0,4113.63,426.0,0
291.68,Debit,Columbus,ATM,21.0,Student,90.0,1.0,1451.02,454.0,1
56.96000000000001,Debit,Albuquerque,ATM,22.0,Student,135.0,1.0,1597.85,496.0,1
436.8,Debit,Seattle,Online,27.0,Student,92.0,1.0,1256.33,489.0,1
259.49,Debit,Austin,Online,72.0,Retired,292.0,1.0,7320.61,513.0,0
726.26,Debit,Omaha,Online,57.0,Retired,147.0,1.0,2150.38,629.0,0
568.68,Debit,Houston,ATM,72.0,Retired,101.0,1.0,2940.04,558.0,0
77.57,Debit,Atlanta,Online,49.0,Doctor,225.0,1.0,12801.93,326.0,0
999.28,Debit,Boston,Online,29.0,Engineer,40.000000000000014,1.0,4272.41,531.0,0
14.160000000000025,Credit,Oklahoma City,Branch,74.0,Retired,290.0,1.0,5399.76,664.0,0
1142.83,Credit,Omaha,Branch,61.0,Retired,47.999999999999986,1.0,2467.39,478.0,0
61.329999999999984,Debit,Raleigh,ATM,27.0,Engineer,129.0,1.0,7537.4,410.0,0
27.639999999999986,Debit,New York,Online,54.0,Engineer,23.0,1.0,7498.51,513.0,0
3.8500000000000227,Debit,San Jose,ATM,29.0,Doctor,32.0,1.0,10506.41,566.0,0
431.22,Credit,Austin,Branch,73.0,Retired,129.0,1.0,6505.98,562.0,0
178.55,Debit,Houston,Branch,55.0,Engineer,67.0,1.0,7568.4,324.0,0
248.76,Debit,Denver,ATM,18.0,Student,56.0,1.0,546.46,529.0,1
76.16,Debit,San Francisco,ATM,23.0,Student,99.0,1.0,1072.2500000000005,348.0,1
347.25,Debit,Indianapolis,ATM,69.0,Doctor,250.0,1.0,7273.55,643.0,0
28.04000000000002,Debit,Los Angeles,ATM,57.0,Doctor,146.0,5.0,11197.54,627.0,0
325.98,Debit,Washington,ATM,19.0,Student,277.0,1.0,782.3500000000004,472.0,1
249.56,Debit,New York,Branch,76.0,Retired,246.0,1.0,4444.95,349.0,0
17.430000000000007,Debit,Albuquerque,ATM,56.0,Doctor,33.0,1.0,10658.88,619.0,0
198.01,Credit,Austin,Branch,26.0,Student,40.000000000000014,1.0,250.9300000000003,559.0,1
585.58,Debit,Raleigh,Branch,23.0,Student,55.0,1.0,1729.02,426.0,1
434.67,Credit,Virginia Beach,Online,27.0,Student,124.0,1.0,1298.13,334.0,1
510.7,Credit,Nashville,Online,27.0,Student,294.0,1.0,5828.48,515.0,1
331.98,Debit,Denver,ATM,74.0,Retired,12.0,1.0,7600.99,433.0,0
199.54,Debit,Portland,Online,56.0,Engineer,268.0,1.0,9603.73,390.0,0
212.97,Debit,Atlanta,Online,59.0,Engineer,178.0,1.0,4180.4,355.0,0
270.56,Debit,Philadelphia,Online,23.0,Student,139.0,1.0,1268.44,625.0,1
306.37,Debit,Chicago,ATM,26.0,Engineer,120.0,1.0,9609.67,495.0,0
643.02,Credit,Detroit,ATM,38.0,Doctor,85.0,1.0,11989.39,398.0,0
98.48000000000002,Debit,Miami,Branch,47.0,Engineer,12.0,1.0,9538.92,626.0,0
889.01,Debit,Virginia Beach,Online,36.0,Engineer,169.0,1.0,4826.88,432.0,0
537.86,Debit,Kansas City,Online,27.0,Student,134.0,1.0,293.0600000000004,411.0,1
241.18,Debit,Mesa,ATM,25.0,Student,162.0,1.0,1445.5299999999997,523.0,1
130.54,Debit,Atlanta,ATM,64.0,Doctor,94.0,1.0,11204.62,578.0,0
800.29,Credit,San Diego,Branch,20.0,Student,84.0,1.0,693.3999999999996,335.0,1
8.810000000000002,Debit,Dallas,Online,57.0,Doctor,165.0,1.0,13523.65,531.0,0
28.519999999999982,Debit,Detroit,ATM,20.0,Student,163.0,1.0,662.5100000000002,520.0,1
431.31,Credit,Atlanta,Online,23.0,Student,99.0,1.0,342.72999999999956,552.0,1
885.3300000000002,Credit,Raleigh,ATM,47.0,Engineer,59.0,1.0,7764.16,439.0,0
199.23,Debit,Tucson,ATM,29.0,Engineer,54.0,1.0,9834.0,426.0,0
42.25999999999999,Debit,Raleigh,ATM,44.0,Doctor,171.0,1.0,268.77000000000044,374.0,0
166.06,Debit,Indianapolis,ATM,30.0,Engineer,172.0,1.0,5397.68,478.0,0
357.72,Debit,Miami,ATM,53.0,Retired,25.0,1.0,7659.5,454.0,0
588.37,Debit,Dallas,Online,28.0,Student,284.0,1.0,1926.08,668.0,1
72.82,Debit,Houston,Online,68.0,Doctor,127.0,1.0,6911.62,359.0,0
162.36,Debit,Tucson,Online,36.0,Engineer,147.0,1.0,7527.04,347.0,0
584.82,Credit,Nashville,Online,43.0,Doctor,109.0,1.0,12071.1,383.0,0
38.14999999999998,Credit,Oklahoma City,Online,72.0,Retired,129.0,1.0,1425.4700000000003,394.0,0
477.54,Credit,San Francisco,ATM,23.0,Student,52.0,1.0,1598.63,440.0,1
639.57,Debit,Philadelphia,Branch,60.0,Doctor,43.0,1.0,11726.47,321.0,0
58.22999999999999,Debit,Phoenix,Online,28.0,Student,34.0,1.0,9189.76,466.0,1
776.21,Credit,Raleigh,Online,78.0,Retired,99.0,1.0,4895.87,620.0,0
248.76,Debit,Portland,Branch,21.0,Student,117.0,1.0,6178.77,594.0,1
188.61,Debit,Boston,Online,67.0,Retired,26.0,1.0,7167.57,307.0,0
675.37,Credit,Jacksonville,Online,56.0,Retired,31.0,1.0,4704.91,310.0,0
94.82,Credit,Columbus,Branch,67.0,Retired,56.0,1.0,1267.7200000000003,593.0,0
425.18,Credit,Fresno,Online,59.0,Engineer,135.0,1.0,5790.55,622.0,0
50.28000000000003,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,1.0,5729.1,640.0,0
864.72,Credit,Detroit,Branch,34.0,Engineer,58.0,1.0,7379.38,436.0,0
70.68,Debit,El Paso,Online,25.0,Student,105.0,1.0,1478.4099999999999,347.0,1
261.77,Debit,Chicago,Online,28.0,Student,46.0,1.0,824.71,661.0,1
183.22,Debit,Milwaukee,ATM,27.0,Student,63.0,1.0,1024.4200000000005,395.0,1
58.31999999999999,Credit,Louisville,Branch,29.0,Engineer,275.0,4.0,6027.49,461.0,0
156.86,Debit,Charlotte,ATM,51.0,Doctor,102.0,1.0,14453.35,643.0,0
120.67000000000002,Debit,Chicago,ATM,42.0,Doctor,233.0,1.0,5374.54,314.0,0
308.62,Credit,Sacramento,Branch,59.0,Engineer,101.0,1.0,9148.08,394.0,0
506.81,Debit,Milwaukee,ATM,59.0,Engineer,41.0,1.0,2757.23,319.0,0
328.39,Debit,New York,ATM,41.0,Engineer,108.0,1.0,2523.83,360.0,0
796.3,Debit,Austin,Branch,67.0,Retired,64.0,1.0,1498.79,592.0,0
72.47000000000003,Debit,Boston,Online,29.0,Doctor,72.0,1.0,1305.56,383.0,0
279.6,Debit,Fort Worth,ATM,25.0,Student,131.0,1.0,1910.9,522.0,1
304.2,Debit,Indianapolis,Online,25.0,Student,102.0,1.0,423.6400000000003,514.0,1
351.38,Debit,New York,Branch,64.0,Retired,20.999999999999986,1.0,7606.63,496.0,0
86.07,Debit,Dallas,Branch,31.0,Doctor,23.0,1.0,842.5599999999995,349.0,0
604.5,Debit,Portland,ATM,28.0,Student,80.0,1.0,709.4200000000001,453.0,1
258.7,Debit,Charlotte,ATM,27.0,Student,123.0,1.0,1358.37,620.0,1
994.6300000000001,Debit,Austin,Online,61.0,Doctor,158.0,1.0,13538.14,501.0,0
11.45999999999998,Credit,Austin,Branch,75.0,Retired,64.0,1.0,7258.33,642.0,0
63.75999999999999,Debit,San Antonio,ATM,69.0,Retired,100.0,1.0,4980.26,495.0,0
446.8299999999999,Credit,Miami,Branch,55.0,Retired,143.0,1.0,1623.5,496.0,0
63.53999999999999,Debit,Dallas,ATM,26.0,Engineer,136.0,1.0,4401.78,531.0,0
81.10999999999999,Debit,Charlotte,Online,48.0,Engineer,110.0,1.0,2051.37,384.0,0
441.26,Credit,Tucson,Branch,58.0,Doctor,87.0,5.0,13704.92,615.0,0
170.96,Debit,Washington,Branch,64.0,Doctor,69.0,1.0,13374.89,311.0,0
48.50999999999996,Debit,Austin,Branch,22.0,Student,69.0,1.0,3363.23,664.0,1
325.03,Debit,Jacksonville,Branch,60.0,Doctor,106.0,1.0,13521.76,662.0,0
125.82999999999998,Debit,Los Angeles,ATM,57.0,Retired,138.0,1.0,6109.86,524.0,0
506.83,Debit,Indianapolis,Branch,37.0,Engineer,45.0,1.0,9975.79,559.0,0
738.94,Debit,Philadelphia,Branch,41.0,Doctor,173.0,1.0,13856.18,391.0,0
180.36,Credit,Oklahoma City,Online,33.0,Engineer,55.0,1.0,9905.23,523.0,0
225.1,Debit,Boston,ATM,28.0,Student,35.0,1.0,1547.71,328.0,1
359.51,Debit,Charlotte,Online,79.0,Retired,157.0,1.0,7153.72,339.0,0
720.46,Debit,Tucson,Branch,54.0,Retired,44.0,1.0,3101.54,332.0,0
1116.57,Debit,Tucson,ATM,56.0,Retired,104.0,1.0,1393.1400000000003,619.0,0
291.46,Debit,Miami,ATM,57.0,Retired,135.0,1.0,7142.53,634.0,0
1192.95,Debit,Las Vegas,Branch,23.0,Student,73.0,1.0,325.14999999999964,335.0,1
98.24000000000001,Debit,Mesa,Online,28.0,Student,148.0,1.0,580.6599999999999,573.0,1
100.48000000000002,Credit,Milwaukee,Branch,18.0,Student,104.0,1.0,6149.81,625.0,1
45.900000000000006,Debit,Columbus,Branch,56.0,Engineer,264.0,1.0,5698.25,488.0,0
258.21,Debit,San Antonio,Online,39.0,Doctor,225.0,1.0,9562.41,342.0,0
1079.11,Debit,Las Vegas,Online,53.0,Engineer,211.0,1.0,2038.31,548.0,0
287.51,Debit,El Paso,Online,22.0,Student,255.0,1.0,187.64999999999964,531.0,1
501.3,Credit,San Antonio,Online,26.0,Engineer,146.0,1.0,8520.08,531.0,0
26.100000000000023,Debit,Mesa,ATM,27.0,Student,32.0,1.0,1435.7200000000003,625.0,1
436.77,Debit,Jacksonville,ATM,20.0,Student,176.0,1.0,825.6900000000005,402.0,1
292.38,Debit,Baltimore,ATM,68.0,Doctor,224.0,1.0,5803.89,538.0,0
1026.46,Debit,Philadelphia,Branch,53.0,Retired,165.0,1.0,3134.4699999999993,501.0,0
25.29000000000002,Debit,Miami,Online,50.0,Engineer,125.0,1.0,5374.69,465.0,0
123.35,Credit,Baltimore,Online,31.0,Doctor,10.0,1.0,6852.16,450.0,0
139.52,Debit,Portland,Branch,23.0,Student,31.0,1.0,1570.2200000000003,408.0,1
51.19999999999999,Debit,Tucson,Online,18.0,Student,83.0,1.0,730.6000000000004,601.0,1
122.85,Credit,Seattle,Online,47.0,Doctor,127.0,3.0,13185.39,340.0,0
161.38,Credit,Chicago,Online,24.0,Student,101.0,1.0,3900.34,360.0,1
2.509999999999991,Debit,Baltimore,Online,63.0,Retired,32.0,1.0,4891.56,566.0,0
22.620000000000005,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,1.0,7682.0,543.0,0
126.82999999999998,Debit,Austin,Branch,57.0,Retired,39.0,1.0,6100.98,622.0,0
46.599999999999994,Debit,Detroit,Online,55.0,Doctor,68.0,1.0,1562.9,431.0,0
243.8,Debit,San Francisco,Branch,57.0,Doctor,47.999999999999986,1.0,13732.81,670.0,0
231.51,Credit,Oklahoma City,Branch,60.0,Retired,96.0,1.0,5790.7,433.0,0
175.05,Debit,San Francisco,Online,39.0,Engineer,34.0,1.0,1447.35,671.0,0
762.74,Debit,Los Angeles,ATM,64.0,Doctor,244.0,1.0,207.10000000000036,551.0,0
34.03000000000003,Debit,Los Angeles,Branch,57.0,Engineer,38.0,1.0,3077.2,531.0,0
15.949999999999989,Debit,Raleigh,Branch,25.0,Student,52.0,1.0,1983.0,600.0,1
926.53,Debit,Milwaukee,ATM,57.0,Engineer,107.0,1.0,3120.1,345.0,0
101.50999999999999,Credit,Tucson,Online,46.0,Engineer,199.0,1.0,3052.47,591.0,0
309.42,Debit,Fresno,Branch,27.0,Engineer,42.0,1.0,8564.46,382.0,0
257.6,Credit,Fort Worth,Online,59.0,Retired,293.0,1.0,7950.74,321.0,0
746.78,Credit,Mesa,Branch,21.0,Student,64.0,1.0,1699.81,342.0,1
82.00999999999999,Credit,Sacramento,Branch,23.0,Student,156.0,1.0,287.46000000000004,314.0,1
476.99,Debit,San Diego,Online,23.0,Student,187.0,1.0,1154.4799999999996,663.0,1
320.11,Debit,El Paso,Branch,23.0,Student,130.0,1.0,4076.48,430.0,1
333.39,Debit,Philadelphia,ATM,68.0,Doctor,35.0,1.0,10628.59,419.0,0
10.300000000000011,Debit,Fresno,ATM,47.0,Engineer,197.0,1.0,7801.32,332.0,0
737.46,Credit,Albuquerque,Branch,53.0,Doctor,75.0,4.0,634.1599999999999,670.0,0
416.55,Debit,Oklahoma City,Online,33.0,Engineer,73.0,1.0,922.96,548.0,1
84.91,Debit,Raleigh,Online,18.0,Student,68.0,1.0,1671.8599999999997,384.0,1
98.94999999999999,Debit,Mesa,Branch,75.0,Retired,73.0,1.0,5670.82,310.0,0
18.139999999999986,Credit,Milwaukee,ATM,58.0,Retired,47.999999999999986,1.0,6020.85,625.0,0
1154.79,Debit,Columbus,ATM,51.0,Doctor,108.0,1.0,6180.3,459.0,0
215.13,Debit,Charlotte,Online,46.0,Engineer,114.0,1.0,3956.69,668.0,0
218.57,Credit,Memphis,Branch,62.0,Doctor,102.0,1.0,13869.86,384.0,0
341.88,Debit,Austin,ATM,43.0,Engineer,89.0,1.0,4159.52,508.0,0
691.92,Debit,Boston,Online,19.0,Student,61.0,1.0,1084.65,482.0,1
50.43000000000001,Debit,San Jose,Branch,32.0,Doctor,51.0,1.0,9794.26,482.0,0
440.43,Debit,Chicago,Branch,78.0,Retired,23.0,1.0,5123.24,409.0,0
299.03,Debit,Columbus,Branch,39.0,Engineer,52.0,1.0,1381.2799999999997,654.0,0
1.9800000000000182,Debit,Seattle,ATM,66.0,Doctor,170.0,1.0,11619.1,314.0,0
173.45,Debit,Philadelphia,ATM,31.0,Engineer,161.0,1.0,9077.62,314.0,0
438.76,Debit,San Antonio,Branch,22.0,Student,73.0,1.0,1824.19,629.0,1
519.62,Credit,Washington,Online,71.0,Retired,40.000000000000014,1.0,4159.33,346.0,0
738.68,Debit,Chicago,Online,50.0,Doctor,124.0,1.0,14352.33,607.0,0
151.14,Debit,Memphis,Online,64.0,Retired,38.0,1.0,2156.54,521.0,0
75.76999999999998,Debit,Charlotte,Branch,51.0,Engineer,148.0,1.0,8361.7,454.0,0
444.52,Debit,Louisville,Online,27.0,Engineer,17.0,1.0,5424.6,579.0,0
5.2900000000000205,Debit,Indianapolis,Online,52.0,Doctor,276.0,1.0,11263.89,606.0,0
97.63,Credit,Milwaukee,Online,48.0,Doctor,127.0,1.0,12467.31,538.0,0
256.95,Debit,San Diego,Branch,26.0,Engineer,71.0,1.0,2531.24,549.0,1
734.86,Credit,Boston,Branch,48.0,Engineer,290.0,1.0,6242.03,331.0,0
1250.94,Debit,Columbus,ATM,36.0,Doctor,107.0,2.0,11565.97,614.0,0
84.28,Debit,Memphis,Branch,39.0,Doctor,142.0,1.0,13586.06,510.0,0
927.45,Debit,Austin,ATM,24.0,Student,95.0,1.0,1161.8400000000001,454.0,1
202.49,Credit,Virginia Beach,ATM,48.0,Engineer,69.0,1.0,7447.1,311.0,0
154.99,Debit,Mesa,Branch,25.0,Student,53.0,1.0,1419.31,433.0,1
481.53,Debit,Atlanta,Branch,58.0,Retired,277.0,1.0,6142.54,418.0,0
172.92,Debit,Miami,Online,20.0,Student,212.0,1.0,416.3699999999999,433.0,1
275.59,Credit,Philadelphia,Branch,53.0,Retired,238.0,1.0,6313.22,390.0,0
207.2,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.94,307.0,0
136.82,Debit,Chicago,Branch,31.0,Engineer,14.0,1.0,6229.13,436.0,0
624.0,Debit,Houston,Branch,26.0,Engineer,132.0,5.0,4976.18,626.0,0
179.38,Debit,Chicago,Online,30.0,Engineer,28.0,1.0,8741.51,451.0,0
10.149999999999977,Debit,Austin,ATM,59.0,Doctor,58.0,5.0,7155.04,619.0,0
26.30000000000001,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,327.0,0
319.5,Credit,Virginia Beach,Branch,29.0,Engineer,69.0,1.0,2366.3,513.0,0
182.42000000000002,Debit,Kansas City,Branch,51.0,Retired,137.0,1.0,3051.29,592.0,0
716.6199999999999,Debit,Atlanta,ATM,44.0,Doctor,241.0,1.0,6987.4,573.0,0
222.96,Credit,Fresno,ATM,65.0,Doctor,150.0,1.0,7370.41,591.0,0
79.76999999999998,Debit,San Francisco,ATM,68.0,Retired,167.0,1.0,5010.31,650.0,0
431.08,Debit,Albuquerque,Branch,59.0,Retired,25.0,1.0,6760.22,475.0,0
592.24,Debit,Tucson,ATM,52.0,Doctor,140.0,1.0,9817.05,384.0,0
200.19,Credit,San Antonio,Branch,52.0,Retired,108.0,1.0,4389.96,474.0,0
297.5,Credit,Kansas City,Branch,73.0,Retired,80.0,1.0,6768.14,587.0,0
345.86,Debit,Omaha,ATM,51.0,Retired,145.0,1.0,1504.6400000000003,349.0,0
343.88,Debit,Nashville,Online,63.0,Retired,97.0,1.0,6486.18,328.0,0
16.519999999999982,Credit,Boston,Online,25.0,Student,135.0,1.0,835.5299999999997,669.0,1
162.1,Debit,Milwaukee,Branch,41.0,Engineer,151.0,1.0,8576.65,333.0,0
36.120000000000005,Debit,Houston,Online,22.0,Student,234.0,1.0,1593.0299999999997,340.0,1
354.91,Debit,Boston,ATM,74.0,Retired,191.0,1.0,3872.55,321.0,0
38.410000000000025,Debit,Denver,ATM,40.0,Doctor,117.0,1.0,9129.68,572.0,0
53.52000000000001,Debit,San Diego,Branch,49.0,Engineer,55.0,1.0,2227.49,583.0,0
498.59,Debit,Philadelphia,Online,57.0,Retired,138.0,1.0,2619.46,377.0,0
13.300000000000011,Debit,San Antonio,ATM,23.0,Student,63.0,1.0,213.0,516.0,1
189.65,Debit,Charlotte,ATM,21.0,Student,60.0,1.0,8457.09,405.0,1
255.32,Debit,Baltimore,ATM,80.0,Retired,27.0,1.0,6290.62,417.0,0
